Status,Website,Category,Type / Wood Species,Thickness,Width,Brand Name,Sub-Category / Collection,Name / Colour,Joint Type / Profile,Country of Origin,Grade,Surface Texture,Wear Layer,Sqft / Box,Box Weight,Boxes / Pallet,Installation Method,Warranty,Retail Price,Min Price,Promo Price,Length,url,image1,im1,image2,image3
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",3/16” (12 mil wear layer),Twelve Oaks,SolidCore,Moroccan Sky,,China,,,12 mil (0.3mm),28.4,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-SolidCore-Warranty-20190618.pdf,,,,48”,https://twelveoaks.ca/product/moroccan-sky/,https://drive.google.com/file/d/1d0emuTS-J_0tYP0KlukaQc1N5VOrXU4a/view?usp=drivesdk,,https://drive.google.com/file/d/1Gf11B-5tb3G-dpjFkCQOvdLzRUZUmwPy/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,8-7/8“,5/16” (20 mil wear layer),Twelve Oaks,SureWood Plus,Mountain Air,,China,,,20 mil (0.5mm),22.2,,,Floating,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,60”,https://twelveoaks.ca/product/mountain-air/,https://drive.google.com/file/d/1x-LGNd-OKiOjT525Zgr9y5IdB312vH2m/view?usp=drivesdk,,https://drive.google.com/file/d/1fuJ5fMWF7Npbi7OmBzF0J8vkp7Bc7VG7/view?usp=drivesdk,https://drive.google.com/file/d/1Ti4yE2TUNJU3ZSTqVYPmMasdF4FmODqF/view?usp=drivesdk
1,twelveoaks.ca,Engineered,Maple,"7-1/2""","1/2""",Twelve Oaks,Antique Perspective Grande,Maple Mountain Top,Tongue and Groove,China,,,,31.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"75"" R.L.",https://twelveoaks.ca/product/mountain-top/,https://drive.google.com/file/d/1b__dyw4m3lCCmEe4VYcLXOPbux05c4KY/view?usp=drivesdk,,https://drive.google.com/file/d/1_28vLp9J-P4DBkgE1j-T31MbPkvkRQnN/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,White Oak,"6-1/2""","1/2""",Twelve Oaks,Antique Perspective Plus,White Oak Mustard Seed,Tongue and Groove,China,,,,27,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"75"" R.L.",https://twelveoaks.ca/product/mustard-seed/,https://drive.google.com/file/d/1sX23t0H9ZepwzglZlQrqeMvn4De-aGcH/view?usp=drivesdk,,https://drive.google.com/file/d/1LGS5D2LBruiJb_ARapOUFmijpS2f5-Pi/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",7/32” (12 mil wear layer),Twelve Oaks,SolidCore 5G,Mystic Peak-S-5G,,China,,,12 mil (0.3mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-SolidCore-5G-Warranty-Edited-20201229.pdf,,,,48”,https://twelveoaks.ca/product/mystic-peak-s-5g/,https://drive.google.com/file/d/1hmBFFdgGDli-PBsH-RRXn1s1g4VvMXQd/view?usp=drivesdk,,https://drive.google.com/file/d/1KalmsGdcMKdS4UwR4Ks_E4EnTS-duPMZ/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",7/32” (12 mil wear layer),Twelve Oaks,SolidCore,Mystic Peak-S,,China,,,12 mil (0.3mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-SolidCore-Warranty-20190618.pdf,,,,48”,https://twelveoaks.ca/product/mystic-peak-s/,https://drive.google.com/file/d/1hmBFFdgGDli-PBsH-RRXn1s1g4VvMXQd/view?usp=drivesdk,,https://drive.google.com/file/d/1KalmsGdcMKdS4UwR4Ks_E4EnTS-duPMZ/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,5mm Glue Down Vinyl,"12""","3/16""",Twelve Oaks,Foundation Premium,Nacre,,China,,,20 mil (0.5mm),20.1,,,Glue Down,twelveoaks.ca/wp-content/uploads/2024/05/Warranty-Foundation-Premium-FR.pdf,,,,"24""",https://twelveoaks.ca/product/nacre/,https://drive.google.com/file/d/1gPq4wo4IVllROAPp2VNZYcmXJasITz9W/view?usp=drivesdk,,https://drive.google.com/file/d/1AqaXQ4XfxZEEBoIr_YMpdwYCy5L1ECKM/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,"18""","5/16"" (20 mil wear layer)",Twelve Oaks,SureWood Pro,Nebula,,China,,,20 mil (0.5mm),27.5,,,Floating,twelveoaks.ca/wp-content/uploads/2023/01/SureWood-Pro-Warranty-20220824.pdf,,,,"36-5/8""",https://twelveoaks.ca/product/nebula/,nan,,https://drive.google.com/file/d/1PaieSNkkMx5SMb0ipuEhCxZhuFuC1Hy_/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"60""","8-7/8""",Twelve Oaks,SolidCore Premier5G,Nightingale 5G,,China,,,20 mil (0.5mm),22.2,,,Floating,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Collection-Warranty-.pdf,,,,"7/32"" (20 mil wear layer)",https://twelveoaks.ca/product/nightingale-5g-2/,https://drive.google.com/file/d/1wR6rWhQ-6s9GZspZqISopU2N3nbdiaBq/view?usp=drivesdk,,https://drive.google.com/file/d/1OkziQ4IygfUVvr_ZxeheTy2fDF3Si_O8/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,7”,7/32” (12 mil wear layer),Twelve Oaks,SolidCore 5G,Nightingale-5G,,China,,,12 mil (0.3mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-SolidCore-5G-Warranty-Edited-20201229.pdf,,,,"48""",https://twelveoaks.ca/product/nightingale-5g/,https://drive.google.com/file/d/1wR6rWhQ-6s9GZspZqISopU2N3nbdiaBq/view?usp=drivesdk,,https://drive.google.com/file/d/1OkziQ4IygfUVvr_ZxeheTy2fDF3Si_O8/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,7”,7/32” (20 mil wear layer),Twelve Oaks,SolidCore,Nightingale,,China,,,12 mil (0.3mm),28.4,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-SolidCore-Warranty-20190618.pdf,,,,"48""",https://twelveoaks.ca/product/nightingale/,https://drive.google.com/file/d/1wR6rWhQ-6s9GZspZqISopU2N3nbdiaBq/view?usp=drivesdk,,https://drive.google.com/file/d/1OkziQ4IygfUVvr_ZxeheTy2fDF3Si_O8/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,Hickory,"7-1/2""","3/4""",Twelve Oaks,Scandinavian Living,Hickory Nordic Summer,Tongue and Groove,China,,,,23.5,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"75"" R.L",https://twelveoaks.ca/product/nordic-summer/,https://drive.google.com/file/d/1UqsyfPIG3fjUHrxbNIFdLVwN8U-M5RBJ/view?usp=drivesdk,,https://drive.google.com/file/d/1YeGf0m1Ij1vvaIuzxPdtx0DThN6-fja3/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,"7""","5/16"" (20 mil wear layer)",Twelve Oaks,SureWood Pro,North Star,,China,,,20 mil (0.5mm),23.6,,,Floating,twelveoaks.ca/wp-content/uploads/2023/01/SureWood-Pro-Warranty-20220824.pdf,,,,"60""",https://twelveoaks.ca/product/north-star/,nan,,https://drive.google.com/file/d/1FPmnmhrGm0ZXOqLN-4_LguB16hLB1-Kc/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",7/32” (12 mil wear layer),Twelve Oaks,SolidCore 5G,Nutshell-5G,,China,,,12 mil (0.3mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-SolidCore-5G-Warranty-Edited-20201229.pdf,,,,"48""",https://twelveoaks.ca/product/nutshell-5g-2/,https://drive.google.com/file/d/1ZJIlS4FWr-pI5lZGqjb4k6gdj_VaDgYo/view?usp=drivesdk,,https://drive.google.com/file/d/1EvnOP7Nsg1xo3BEbf5c9AYOA_qvDhGkR/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"60""","8-7/8""",Twelve Oaks,SolidCore Premier5G,Nutshell 5G,,China,,,20 mil (0.5mm),22.2,,,Floating,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Collection-Warranty-.pdf,,,,7/32” (20 mil wear layer),https://twelveoaks.ca/product/nutshell-5g/,https://drive.google.com/file/d/1ZJIlS4FWr-pI5lZGqjb4k6gdj_VaDgYo/view?usp=drivesdk,,https://drive.google.com/file/d/1EvnOP7Nsg1xo3BEbf5c9AYOA_qvDhGkR/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",3/16” (12 mil wear layer),Twelve Oaks,SolidCore,Nutshell,,China,,,12 mil (0.3mm),28.4,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-SolidCore-Warranty-20190618.pdf,,,,48”,https://twelveoaks.ca/product/nutshell/,https://drive.google.com/file/d/1ZJIlS4FWr-pI5lZGqjb4k6gdj_VaDgYo/view?usp=drivesdk,,https://drive.google.com/file/d/1EvnOP7Nsg1xo3BEbf5c9AYOA_qvDhGkR/view?usp=drivesdk,nan
1,twelveoaks.ca,Laminate,,"7-5/8""","1/2""",Twelve Oaks,12MM,Ocean Storm,,China,,,,21.2,,,,twelveoaks.ca/wp-content/uploads/2022/08/12mmLaminateWarranty-FV2016.pdf,,,,"47-13/16""",https://twelveoaks.ca/product/ocean-storm/,https://drive.google.com/file/d/1b_vui1ts4-zn6izAuOIGIXJkx0469r9a/view?usp=drivesdk,,https://drive.google.com/file/d/1xnfuIsVKtuFz1QBIWkRN89i0tV_KAnoV/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,5mm Glue Down Vinyl,"12""","3/16""",Twelve Oaks,Foundation Premium,Olympian,,China,,,20 mil (0.5mm),20.1,,,Glue Down,twelveoaks.ca/wp-content/uploads/2024/05/Warranty-Foundation-Premium-FR.pdf,,,,"24""",https://twelveoaks.ca/product/olympian/,https://drive.google.com/file/d/1fUpKFutYOo5fP7JMhkfblznc4Hm2uiJE/view?usp=drivesdk,,https://drive.google.com/file/d/1iyYL_J71GT7laa3-utasC5UKixc5IcjG/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,Dryback,7-3/8”,1/8” (20 mil wear layer),Twelve Oaks,2520,Palm Desert,,China,,,20 mil (0.5mm),37.2,,,,twelveoaks.ca/wp-content/uploads/2024/05/Warranty-Foundation-2520-FR.pdf,,,,48”,https://twelveoaks.ca/product/palm-desert/,nan,,https://drive.google.com/file/d/17jZuS-toyq-PTnXi1sI7rnkgv58UdhBO/view?usp=drivesdk,nan
1,twelveoaks.ca,Laminate,,"7-3/4""","1/2""",Twelve Oaks,Excellence,Paloma,,China,,,,15.4,,,Floating,twelveoaks.ca/wp-content/uploads/2023/03/Excellence-Laminate-Warranty-20230215.pdf,,,,"47-7/8""",https://twelveoaks.ca/product/paloma/,https://drive.google.com/file/d/1ZYTgMpUX4Ax9SEwktneFBM45IgBuKmRK/view?usp=drivesdk,,https://drive.google.com/file/d/1Kvtei0VpJKfBRvmd5mFkGMsM-lSC9RBn/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"48""","7""",Twelve Oaks,SolidCore Premier5G,Phantom 5G,,China,,,20 mil (0.5mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Collection-Warranty-.pdf,,,,7/32” (20 mil wear layer),https://twelveoaks.ca/product/phantom-5g-2/,https://drive.google.com/file/d/1GQeDE-vrI1HQvD_PpGwGUyyShMeofiDE/view?usp=drivesdk,,https://drive.google.com/file/d/1ymorTsQYSw0DbqcbQdGBC-kx7V8q7TnW/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",7/32” (12 mil wear layer),Twelve Oaks,SolidCore 5G,Phantom-5G,,China,,,12 mil (0.3mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-SolidCore-5G-Warranty-Edited-20201229.pdf,,,,"48""",https://twelveoaks.ca/product/phantom-5g/,https://drive.google.com/file/d/1GQeDE-vrI1HQvD_PpGwGUyyShMeofiDE/view?usp=drivesdk,,https://drive.google.com/file/d/1ymorTsQYSw0DbqcbQdGBC-kx7V8q7TnW/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",3/16” (12 mil wear layer),Twelve Oaks,SolidCore,Phantom-S,,China,,,12 mil (0.3mm),28.4,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-SolidCore-Warranty-20190618.pdf,,,,"48""",https://twelveoaks.ca/product/phantom-s/,https://drive.google.com/file/d/1GQeDE-vrI1HQvD_PpGwGUyyShMeofiDE/view?usp=drivesdk,,https://drive.google.com/file/d/1Fj_wP-3i3L8sqoMOvJuZgkB7Rakg88yy/view?usp=drivesdk,https://drive.google.com/file/d/1ymorTsQYSw0DbqcbQdGBC-kx7V8q7TnW/view?usp=drivesdk
1,twelveoaks.ca,Luxury Vinyl,SPC,"8-7/8""",1/4” (20 mil wear layer),Twelve Oaks,SolidCore Ultra5G,Pillow Cloud,,China,,,20 mil (0.5mm),22.2,,,Floating,twelveoaks.ca/wp-content/uploads/2022/08/SolidCore-Ultra5G-Warranty-20201030.pdf,,,,"60""",https://twelveoaks.ca/product/pillow-cloud/,https://drive.google.com/file/d/1IhXMsmfW5MXG7EJ9x_PNQRq-T9OzDUSv/view?usp=drivesdk,,https://drive.google.com/file/d/1SS08ej03IyBxHTfVmmml1toxPO1Mp7tQ/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,8-7/8“,11/32” (20 mil wear layer),Twelve Oaks,SureWood Plus,Pilsner,,China,,,20 mil (0.5mm),26.62,,,Floating,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,72”,https://twelveoaks.ca/product/pilsner/,https://drive.google.com/file/d/1meXGfgZQflEu0HKUdBy_3ck_6HU80iVJ/view?usp=drivesdk,,https://drive.google.com/file/d/1xB7puIVp6r36SEWQju8Jgdnj4So1QmD0/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"8-7/8""",1/4” (20 mil wear layer),Twelve Oaks,SolidCore Ultra5G,Pina Colada,,China,,,20 mil (0.5mm),22.2,,,Floating,twelveoaks.ca/wp-content/uploads/2022/08/SolidCore-Ultra5G-Warranty-20201030.pdf,,,,"60""",https://twelveoaks.ca/product/pina-colada/,https://drive.google.com/file/d/1XGLsoiMOoLS-TZUxlMnc_w_q8p1ZUkN-/view?usp=drivesdk,,https://drive.google.com/file/d/1R4KjgUiDHVg6Jwu6Kd7UzsJdnhMxJCQj/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"7-1/2""","3/4""",Twelve Oaks,Scandinavian Living,American Oak Polar Oak,Tongue and Groove,China,,,,23.5,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"75"" R.L",https://twelveoaks.ca/product/polar-oak/,https://drive.google.com/file/d/1Bs6pvmZfBiwA9jT3Y_NER-q2oqndpQ6l/view?usp=drivesdk,,https://drive.google.com/file/d/19pdgSA7DbXTkWnl__fuVUC5u_qNjzrp0/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,"18""","5/16"" (20 mil wear layer)",Twelve Oaks,SureWood Pro,Polaris,,China,,,20 mil (0.5mm),27.5,,,Floating,twelveoaks.ca/wp-content/uploads/2023/01/SureWood-Pro-Warranty-20220824.pdf,,,,"36-5/8""",https://twelveoaks.ca/product/polaris/,nan,,https://drive.google.com/file/d/1HEkkHswM4dfVobAB_yup3w7p5jS4rTSB/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,Dryback,7-3/8”,1/8” (20 mil wear layer),Twelve Oaks,2520,Pottery Wheel,,China,,,20 mil (0.5mm),37.2,,,,twelveoaks.ca/wp-content/uploads/2024/05/Warranty-Foundation-2520-FR.pdf,,,,48”,https://twelveoaks.ca/product/pottery-wheel/,nan,,https://drive.google.com/file/d/1fH3VUIevettSHc4NQuQeaPr8QnTdKD5H/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,7”,5/16” (20 mil wear layer),Twelve Oaks,SureWood,Prairie Sunset,,China,,,20 mil (0.5mm),19,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,"48""",https://twelveoaks.ca/product/prairie-sunset/,https://drive.google.com/file/d/1ojqMQeGrhFaDkNPVgsL-RYzymje_YxME/view?usp=drivesdk,,https://drive.google.com/file/d/1qVtSr60RbUIi95R_2V4wjbHmTeTRphK8/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,"7""","5/16"" (20 mil wear layer)",Twelve Oaks,SureWood Pro,Quick Silver,,China,,,20 mil (0.5mm),23.6,,,Floating,twelveoaks.ca/wp-content/uploads/2023/01/SureWood-Pro-Warranty-20220824.pdf,,,,"60""",https://twelveoaks.ca/product/quick-silver/,nan,,https://drive.google.com/file/d/1UU4aw9v0772s4AYirEsFA_jMfzJ1AGbT/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,8-7/8“,11/32” (20 mil wear layer),Twelve Oaks,SureWood Plus,Riesling,,China,,,20 mil (0.5mm),26.62,,,Floating,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,72”,https://twelveoaks.ca/product/riesling/,https://drive.google.com/file/d/1q0LHZGINlw0G2r8Pgi-zJWilaBDUdQyI/view?usp=drivesdk,,https://drive.google.com/file/d/1VqR5O0dOf1w6-6BYTlXOVuQT0pg6XG-d/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,Dryback,7-3/8”,1/8” (20 mil wear layer),Twelve Oaks,2520,Roast Brew,,China,,,20 mil (0.5mm),37.2,,,,twelveoaks.ca/wp-content/uploads/2024/05/Warranty-Foundation-2520-FR.pdf,,,,48”,https://twelveoaks.ca/product/roast-brew/,nan,,https://drive.google.com/file/d/1pNtturn2rDGzBV6LPUI94WIsoVX4k8GG/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,5mm Glue Down Vinyl,"9-3/8""","3/16""",Twelve Oaks,Foundation Premium,Royal Velvet,,China,,,20 mil (0.5mm),23.4,,,Glue Down,twelveoaks.ca/wp-content/uploads/2024/05/Warranty-Foundation-Premium-FR.pdf,,,,"59-7/8""",https://twelveoaks.ca/product/royal-velvet/,https://drive.google.com/file/d/1OUG4zsKVZvAipSzs7JnTYcsPikT--EiQ/view?usp=drivesdk,,https://drive.google.com/file/d/1cWCWBNM4Vd6TtH5rWh5oc9ytsvcKTaNU/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"48""","7""",Twelve Oaks,SolidCore Premier5G,Sand Dance 5G,,China,,,20 mil (0.5mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Collection-Warranty-.pdf,,,,"7/32"" (20 mil wear layer)",https://twelveoaks.ca/product/sand-dance-5g-2/,https://drive.google.com/file/d/1P1RWqT_W07mry5embLU8SSJf8KBZcUoQ/view?usp=drivesdk,,https://drive.google.com/file/d/1nZIRtmWeGOsG67Ou-2qbQEUnj1DyQAK6/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",7/32” (12 mil wear layer),Twelve Oaks,SolidCore 5G,Sand Dance-5G,,China,,,12 mil (0.3mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-SolidCore-5G-Warranty-Edited-20201229.pdf,,,,"48""",https://twelveoaks.ca/product/sand-dance-5g/,https://drive.google.com/file/d/1P1RWqT_W07mry5embLU8SSJf8KBZcUoQ/view?usp=drivesdk,,https://drive.google.com/file/d/1nZIRtmWeGOsG67Ou-2qbQEUnj1DyQAK6/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",3/16” (12 mil wear layer),Twelve Oaks,SolidCore,Sand Dance,,China,,,12 mil (0.3mm),28.4,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-SolidCore-Warranty-20190618.pdf,,,,"48""",https://twelveoaks.ca/product/sand-dance/,https://drive.google.com/file/d/1P1RWqT_W07mry5embLU8SSJf8KBZcUoQ/view?usp=drivesdk,,https://drive.google.com/file/d/1nZIRtmWeGOsG67Ou-2qbQEUnj1DyQAK6/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,,7-3/8”,3/32” (12 mil wear layer),Twelve Oaks,Endure,Sand Dollar,,China,,,12 mil (0.3mm),37.2,,,,twelveoaks.ca/wp-content/uploads/2024/05/Warranty-Foundation-Endure-FR.pdf,,,,"48-1/4""",https://twelveoaks.ca/product/sand-dollar/,https://drive.google.com/file/d/1JisJLLiOIutrhqPWD6UmNtlvuU4B4rtF/view?usp=drivesdk,,https://drive.google.com/file/d/1o3-tMfaLp8Y9XEYAKI2X5Day1cJeRKiD/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,Dryback,7-3/8”,1/8” (20 mil wear layer),Twelve Oaks,2520,Sand Motif,,China,,,20 mil (0.5mm),37.2,,,,twelveoaks.ca/wp-content/uploads/2024/05/Warranty-Foundation-2520-FR.pdf,,,,48”,https://twelveoaks.ca/product/sand-motif/,nan,,https://drive.google.com/file/d/1sdKzskinNpy0MSgIRf9H0RMgJvTDHYxO/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,7”,5/16” (20 mil wear layer),Twelve Oaks,SureWood,Satin Sail,,China,,,20 mil (0.5mm),19,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,"48""",https://twelveoaks.ca/product/satin-sail/,https://drive.google.com/file/d/1K-zxZD47wvXN_QjZW_YtTT9Qx_z0m8sy/view?usp=drivesdk,,https://drive.google.com/file/d/1stQb03Y216fYeRZxlVYjgq_6Z7jOJr-x/view?usp=drivesdk,nan
1,twelveoaks.ca,Laminate,,"7-3/4""","5/16""",Twelve Oaks,Azure,Sauvignon,,China,,,,20.6,,,Floating,twelveoaks.ca/wp-content/uploads/2023/03/Azure-Laminate-Warranty-20221207.pdf,,,,"47-7/8""",https://twelveoaks.ca/product/sauvignon/,nan,,https://drive.google.com/file/d/19yLy5i-34nJw6Z8NAOkaMHFpCSsO2JEQ/view?usp=drivesdk,nan
1,twelveoaks.ca,Laminate,,"7-3/4""","1/2""",Twelve Oaks,Excellence,Sea Spray,,China,,,,15.4,,,Floating,twelveoaks.ca/wp-content/uploads/2023/03/Excellence-Laminate-Warranty-20230215.pdf,,,,"47-7/8""",https://twelveoaks.ca/product/sea-spray/,https://drive.google.com/file/d/1areAQn77vjFOA39EVkMgQCFagn3dgnrh/view?usp=drivesdk,,https://drive.google.com/file/d/1yI29TDfpdb7PxQrgHbrKbr_wlfMQEfuq/view?usp=drivesdk,nan
1,twelveoaks.ca,Laminate,,"7-3/4""","1/2""",Twelve Oaks,Azure,Seattle Mist,,China,,,,15.4,,,Floating,twelveoaks.ca/wp-content/uploads/2023/03/Azure-Laminate-Warranty-20221207.pdf,,,,"47-7/8""",https://twelveoaks.ca/product/seattle-mist/,nan,,https://drive.google.com/file/d/1Eptlg47IVH3OUjbd4Xbw6KSR9ZNcPNka/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,White Oak,"7-1/2""","1/2""",Twelve Oaks,Antique Perspective Grande,White Oak Sienna Dust,Tongue and Groove,China,,,,31.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"75"" R.L.",https://twelveoaks.ca/product/sienna-dust/,https://drive.google.com/file/d/1dPRWmfnUtB7fzOQr7OQmbggEgUXPQWO6/view?usp=drivesdk,,https://drive.google.com/file/d/1iu5DoG62JI7zKRQ8LdKEfiYqjr0ap7Qa/view?usp=drivesdk,nan
1,twelveoaks.ca,Laminate,,"7-3/4""","5/16""",Twelve Oaks,Azure,Silver City,,China,,,,20.6,,,Floating,twelveoaks.ca/wp-content/uploads/2023/03/Azure-Laminate-Warranty-20221207.pdf,,,,"47-7/8""",https://twelveoaks.ca/product/silver-city/,https://drive.google.com/file/d/1aaJWhOs3Ba8WMO2RMR5hEs-3VqQEzXLz/view?usp=drivesdk,,https://drive.google.com/file/d/1JNmxit0Hp7TYPwJNKacozSzpsRtg93Fe/view?usp=drivesdk,nan
1,twelveoaks.ca,Laminate,,"7-3/4""","1/2""",Twelve Oaks,Excellence,Silver Creek,,China,,,,15.4,,,Floating,twelveoaks.ca/wp-content/uploads/2023/03/Excellence-Laminate-Warranty-20230215.pdf,,,,"47-7/8""",https://twelveoaks.ca/product/silver-creek/,https://drive.google.com/file/d/13dj0Adg6S7x0iC4FT7-lD4fLhUfRXpdw/view?usp=drivesdk,,https://drive.google.com/file/d/1fLtBg3DkLh3mOv1e4-zIhtTe4qkfYdS2/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,Ash,"7-1/2""","1/2""",Twelve Oaks,Antique Perspective Grande,Ash Silverstone,Tongue and Groove,China,,,,31.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"75"" R.L.",https://twelveoaks.ca/product/silverstone/,https://drive.google.com/file/d/1thBCZT-u7CnIZfTBQpq3vy_jOWEd5d5u/view?usp=drivesdk,,https://drive.google.com/file/d/1PGd59Yiy1whmp6wjNd9H-R4qvUn7h5tO/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,"8-7/8""",5/16” (20 mil wear layer),Twelve Oaks,SureWood Plus,Smoke House,,China,,,20 mil (0.5mm),22.2,,,Floating,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,"60""",https://twelveoaks.ca/product/smoke-house/,https://drive.google.com/file/d/1QnTdR8VqC4Lo6yL5xjehfm_jEtAZanNf/view?usp=drivesdk,,https://drive.google.com/file/d/1NbJUvqP0lKbNUQHoObeFPs5SV6SVAw6M/view?usp=drivesdk,https://drive.google.com/file/d/1F6LzGuSNbQP02CQYgdGGoLOr8RlvmMXD/view?usp=drivesdk
1,twelveoaks.ca,Luxury Vinyl,WPC,"8-7/8""",5/16” (20 mil wear layer),Twelve Oaks,SureWood Plus,Southern Elegance,,China,,,20 mil (0.5mm),22.2,,,Floating,twelveoaks.ca/wp-content/uploads/2022/08/SureWoodPlus-Warranty-Edited20190617.pdf,,,,"60""",https://twelveoaks.ca/product/southern-elegance/,https://drive.google.com/file/d/1W3RJ21ZHL1l6EJWCkP-EQxadwUCKdPVb/view?usp=drivesdk,,https://drive.google.com/file/d/1s5mVryYhoyfZXw3WHfC4zfbu7Jbi9aXu/view?usp=drivesdk,nan
